Date,Hour,TripCount,TotalRevenue,TotalPassengers,TotalDistance
2023-12-12,18,9302,268877.52,11773.0,24570.44999999998
2023-12-12,19,8512,241690.16,10321.0,24430.190000000006
2023-12-12,20,8421,227603.21,10058.0,26026.12000000006
2023-12-12,21,8758,230743.77,11254.0,26805.44
2023-12-12,22,7735,211236.27,8645.0,24058.38999999997
2023-12-12,23,6231,165645.8,6430.0,20115.23000000001
2023-12-13,0,2622,72861.01,3326.0,9964.33000000002
2023-12-13,1,1110,26040.61,1430.0,3437.09
2023-12-13,2,518,11527.59,662.0,1448.2900000000004
2023-12-13,3,319,11182.95,440.0,1865.8700000000001
2023-12-13,4,377,16304.89,469.0,2681.269999999998
2023-12-13,5,682,26070.16,733.0,3753.320000000002
2023-12-13,6,1800,51967.19,1940.0,7504.599999999989
2023-12-13,7,4239,110946.02,4981.0,13626.77999999998
2023-12-13,8,6173,166045.43,6609.0,17931.700000000004
2023-12-13,9,6034,167074.52,6994.0,62004.089999999924
2023-12-13,10,5849,173663.78,7307.0,18603.16000000005
2023-12-13,11,6213,181267.98,7733.0,18325.49999999998
2023-12-13,12,6509,195416.92,8054.0,58926.299999999945
2023-12-13,13,6532,201986.79,8359.0,22113.649999999947
2023-12-13,14,7348,227454.13,9329.0,24637.019999999982
2023-12-13,15,7818,241761.44,9880.0,25690.86999999992
2023-12-13,16,7725,247295.07,10071.0,23870.529999999984
2023-12-13,17,9626,287617.45,12049.0,26795.040000000034
2023-12-13,18,10707,299205.03,12503.0,27639.029999999988
2023-12-13,19,9227,262694.68,11433.0,25934.77999999986
2023-12-13,20,8900,247957.91,11110.0,27525.40999999998
2023-12-13,21,10128,271899.99,11497.0,30739.280000000028
2023-12-13,22,9324,255517.68,10877.0,30320.789999999815
2023-12-13,23,6545,184062.65,8248.0,22545.340000000033
2023-12-14,0,4186,116621.86,4312.0,12801.759999999987
2023-12-14,1,2024,54175.32,2299.0,6768.799999999987
2023-12-14,2,877,20615.7,1121.0,2628.8200000000015
2023-12-14,3,513,13411.75,683.0,1852.3300000000013
2023-12-14,4,457,18145.53,522.0,2735.3199999999983
2023-12-14,5,716,26218.0,805.0,3944.709999999999
2023-12-14,6,2018,58623.23,2052.0,8438.329999999993
2023-12-14,7,4881,129916.85,5132.0,16097.760000000011
2023-12-14,8,6139,162896.97,7161.0,18714.720000000023
2023-12-14,9,6401,174906.73,7580.0,42423.269999999946
2023-12-14,10,6344,185979.38,7808.0,19992.71000000008
2023-12-14,11,6405,188421.6,8140.0,19307.070000000018
2023-12-14,12,6850,204396.0,8703.0,21071.649999999943
2023-12-14,13,6793,210632.02,8634.0,22042.970000000056
2023-12-14,14,7650,246462.47,9848.0,26621.990000000045
2023-12-14,15,7946,253856.14,10312.0,26590.750000000084
2023-12-14,16,8531,291891.57,10521.0,28329.45999999999
2023-12-14,17,9933,314387.28,12204.0,28268.199999999943
2023-12-14,18,10514,309803.92,13488.0,67987.19999999992
2023-12-14,19,9997,297055.08,11954.0,28570.68999999996
2023-12-14,20,9238,265319.71,11058.0,27996.01999999998
2023-12-14,21,9317,270931.04,12153.0,29666.479999999894
2023-12-14,22,9219,277272.76,10818.0,31400.7500000001
2023-12-14,23,8029,260159.03,8213.0,28737.30000000004
2023-12-15,0,5894,174174.57,7191.0,21571.89999999995
2023-12-15,1,3717,98817.4,4517.0,11708.900000000012
2023-12-15,2,2035,50834.43,2245.0,5660.549999999996
2023-12-15,3,1018,25389.24,1254.0,3049.43
2023-12-15,4,672,25304.1,782.0,3550.0400000000013
2023-12-15,5,998,37231.63,885.0,5617.26
2023-12-15,6,2144,70036.16,2123.0,10256.670000000007
2023-12-15,7,4025,119237.45,4727.0,15810.600000000033
2023-12-15,8,5392,149523.13,5702.0,16761.680000000004
2023-12-15,9,5478,151508.24,6525.0,17302.229999999963
2023-12-15,10,5544,161814.83,7148.0,18546.199999999997
2023-12-15,11,6122,176284.73,7684.0,19245.71999999996
2023-12-15,12,6483,182431.34,8029.0,20091.009999999987
2023-12-15,13,6613,200399.5,8683.0,23309.99000000002
2023-12-15,14,7727,240788.0,9517.0,37945.40999999993
2023-12-15,15,8770,265454.9,10614.0,28996.79999999995
2023-12-15,16,7941,250973.58,10514.0,25652.47999999991
2023-12-15,17,9377,274499.95,12001.0,26907.109999999848
2023-12-15,18,10832,303435.63,12536.0,29385.15999999998
2023-12-15,19,9528,269364.88,12654.0,69966.45999999969
2023-12-15,20,7431,206322.35,10574.0,21931.51999999993
2023-12-15,21,7816,218033.58,10860.0,23103.80000000005
2023-12-15,22,8057,229134.39,11303.0,25213.769999999946
2023-12-15,23,8132,231291.97,11539.0,26633.63000000002
2023-12-16,0,7730,204562.38,8748.0,22657.48
2023-12-16,1,6249,152595.38,7393.0,17299.31000000003
2023-12-16,2,4088,93904.63,5699.0,10927.379999999988
2023-12-16,3,2990,70858.04,3436.0,8581.450000000015
2023-12-16,4,1654,43535.51,1713.0,5869.720000000007
2023-12-16,5,572,23433.8,690.0,3792.1800000000003
2023-12-16,6,938,33576.89,1060.0,5536.7599999999975
2023-12-16,7,1423,47272.4,1645.0,7294.32
2023-12-16,8,2521,70117.04,3338.0,10077.090000000018
2023-12-16,9,3968,101487.17,5423.0,13407.73
2023-12-16,10,5237,127051.95,7140.0,15596.310000000025
2023-12-16,11,6057,143340.44,8679.0,16479.219999999998
2023-12-16,12,6776,170337.54,9801.0,19599.460000000076
2023-12-16,13,7464,197698.81,10251.0,22701.529999999853
2023-12-16,14,7579,207541.95,10912.0,23908.919999999966
2023-12-16,15,7808,217489.12,11428.0,24528.73
2023-12-16,16,7964,227897.39,10807.0,23803.24000000003
2023-12-16,17,8458,241111.06,11389.0,24985.870000000003
2023-12-16,18,8342,233432.92,12027.0,23214.84000000007
2023-12-16,19,8866,239506.63,11239.0,22216.349999999962
2023-12-16,20,7591,213630.85,10092.0,21128.050000000094
2023-12-16,21,6909,193099.83,10446.0,19512.550000000047
2023-12-16,22,7446,210911.58,10415.0,21288.980000000058
2023-12-16,23,8279,227391.23,9962.0,77838.93000000017
2023-12-17,0,6945,182742.65,9686.0,20617.979999999963
2023-12-17,1,6316,152981.1,8197.0,16927.089999999993
2023-12-17,2,5133,117616.28,5794.0,13203.830000000033
2023-12-17,3,3075,75856.8,4061.0,9308.100000000033
2023-12-17,4,1720,49835.06,2217.0,6883.570000000001
2023-12-17,5,758,28721.48,748.0,4336.539999999998
2023-12-17,6,822,32624.21,905.0,5328.069999999998
2023-12-17,7,1248,46761.36,1605.0,7506.4699999999975
2023-12-17,8,2153,67534.85,2835.0,10217.219999999998
2023-12-17,9,3567,99052.48,4997.0,13988.44000000003
2023-12-17,10,4838,124947.71,7001.0,16199.999999999985
2023-12-17,11,5589,143422.12,7838.0,17353.650000000016
2023-12-17,12,6684,172355.52,9177.0,20044.84000000005
2023-12-17,13,7270,199097.78,10435.0,22743.43000000013
2023-12-17,14,6928,210113.63,9534.0,25869.949999999997
2023-12-17,15,6600,196992.1,9166.0,24054.599999999977
2023-12-17,16,6238,186135.23,9312.0,22524.360000000048
2023-12-17,17,5873,173169.34,8543.0,21205.15999999996
2023-12-17,18,6006,158795.94,8221.0,18239.920000000056
2023-12-17,19,5156,138621.85,7462.0,17643.54999999998
2023-12-17,20,4460,126392.86,6456.0,16212.029999999988
2023-12-17,21,4270,118334.22,5850.0,15167.40999999999
2023-12-17,22,3628,102679.98,5021.0,14018.819999999976
2023-12-17,23,2380,74869.98,3317.0,11132.119999999994
2023-12-18,0,1755,58300.75,1947.0,8716.98000000001
2023-12-18,1,820,28689.73,924.0,4676.16
2023-12-18,2,316,9375.61,409.0,1355.2200000000012
2023-12-18,3,334,9960.07,330.0,1389.0500000000006
